x,y,z,reachable,left_ok,right_ok,left_error,right_error,left_joint_margin,right_joint_margin,left_sigma_min,right_sigma_min
-0.6,0.7999999999999998,0.6499999999999999,0,0,0,3.147318973885143,0.7263600873308937,0.0,0.0,0.19802721096936182,0.044036919274852405
-0.75,0.7999999999999998,0.6499999999999999,0,0,0,2.464747703665029,0.1155207682360017,0.0,0.6685586839210589,0.05631743247506254,0.12449873413069674
-0.75,0.6499999999999999,0.6499999999999999,0,0,0,1.1819692409148979,0.44896602177004985,0.0,0.0,0.04541316123193711,0.144151053338288
-0.6,0.6499999999999999,0.6499999999999999,0,0,0,0.015351678734618818,0.6822209622327046,0.3156010063554464,0.0,0.019237315410863168,0.0513335131334856
-0.44999999999999996,0.6499999999999999,0.6499999999999999,0,1,0,0.0006047480608149636,0.37204827937096446,0.423642525844524,0.0,0.10391344423047098,0.13037581012430025
-0.29999999999999993,0.6499999999999999,0.6499999999999999,0,1,0,5.5286552664414686e-05,0.3037867545858491,0.4099592295486496,0.0,0.1313059124402712,0.04742652712085457
-0.1499999999999999,0.6499999999999999,0.6499999999999999,0,1,0,0.0014656021890712,2.6562888983019395,0.39381409675233225,0.0,0.1302799545465718,0.045571845676607686
-0.1499999999999999,0.49999999999999994,0.6499999999999999,0,1,0,3.242137820405154e-05,0.25061246249113883,0.3071873728424337,0.0,0.1990987835178784,0.04663192628927435
-0.29999999999999993,0.49999999999999994,0.6499999999999999,0,1,0,0.001505229828924072,0.0364066750481422,0.4560744576268063,0.12504658357757004,0.19961610237928556,0.02115987144523636
-0.44999999999999996,0.49999999999999994,0.6499999999999999,1,1,1,0.001499252879956041,0.0010836519762303996,0.5029273607407094,0.22559770697288162,0.1802017777481924,0.07104792465233019
-0.6,0.49999999999999994,0.6499999999999999,1,1,1,4.452792419328917e-05,0.00016132934071950704,0.4945483889957778,0.1418504094139137,0.13745083897639548,0.09296463970205651
-0.75,0.49999999999999994,0.6499999999999999,1,1,1,0.0014191292022543603,0.00018283723425411536,0.4464784959576917,0.005134677166727997,0.018483146180656267,0.07368727611144858
-0.75,0.35,0.6499999999999999,1,1,1,0.0005107811876058166,0.0006772019180652949,0.6588463275031464,0.001636179102426194,0.11576221594259647,0.16941008040715264
-0.6,0.35,0.6499999999999999,1,1,1,0.000271939924040881,0.0014341993203079602,0.6514800505142517,0.058882097614302076,0.16794069413699397,0.17572271458581568
-0.44999999999999996,0.35,0.6499999999999999,1,1,1,5.4548241685701834e-05,0.0012333942529853007,0.6651532011155501,0.11629766768049121,0.20604100900839686,0.15883874609874046
-0.29999999999999993,0.35,0.6499999999999999,1,1,1,2.911311070168765e-05,5.9353663447233226e-05,0.40870289290485173,0.18502854118373513,0.227482962951009,0.11999756657337174
